# TYPE palworld_server_fps gauge
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133047.82 1783913820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133097.76 1783913880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133148.04 1783913940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133198 1783914000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133248.33 1783914060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133298.57 1783914120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133348.52 1783914180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133398.39 1783914240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133448.19 1783914300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133498.11 1783914360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133547.29 1783914420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133597.01 1783914480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133647.08 1783914540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133696.64 1783914600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133742.54 1783914660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133793.1 1783914720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133843.17 1783914780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133893.05 1783914840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133943.78 1783914900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 133994.3 1783914960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134044.49 1783915020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134094.67 1783915080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134145.04 1783915140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134194.6 1783915200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134244.42 1783915260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134294.36 1783915320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134344.82 1783915380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134394.66 1783915440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134444.37 1783915500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134493.99 1783915560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134543.56 1783915620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134593.24 1783915680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134643.17 1783915740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134692.31 1783915800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134740.8 1783915860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134791.06 1783915920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134840.68 1783915980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134890.92 1783916040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134940.57 1783916100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 134990.29 1783916160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135039.99 1783916220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135089.76 1783916280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135139.34 1783916340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135189.06 1783916400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135238.72 1783916460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135288.71 1783916520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135335.92 1783916580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135381.87 1783916640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135428.44 1783916700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135474.31 1783916760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135520.82 1783916820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135567.81 1783916880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135614.95 1783916940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135662.69 1783917000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135707.22 1783917060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135753.28 1783917120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135799.38 1783917180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135845.99 1783917240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135892.52 1783917300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135939.2 1783917360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 135985.46 1783917420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136032.44 1783917480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136078.51 1783917540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136125.44 1783917600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136172.46 1783917660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136219.49 1783917720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136266.04 1783917780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136313.29 1783917840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136361.08 1783917900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136408.69 1783917960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136455.9 1783918020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136502.81 1783918080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136550.19 1783918140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136597.47 1783918200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136644.73 1783918260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136691.98 1783918320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136738.84 1783918380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136786.38 1783918440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136833.61 1783918500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136880.89 1783918560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136928.35 1783918620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 136976.36 1783918680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137024.34 1783918740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137072.63 1783918800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137120.41 1783918860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137167.72 1783918920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137214.84 1783918980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137262.91 1783919040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137310.44 1783919100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137356.68 1783919160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137404.15 1783919220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137451.34 1783919280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137498.6 1783919340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137546.04 1783919400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137592.52 1783919460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137639.6 1783919520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137687.43 1783919580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137734.39 1783919640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137781.96 1783919700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137828.59 1783919760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137875.78 1783919820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137923.18 1783919880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 137971.26 1783919940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138018.97 1783920000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138066.23 1783920060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138113.37 1783920120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138160.42 1783920180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138207.49 1783920240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138251.49 1783920300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138299.12 1783920360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138346.81 1783920420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138394.67 1783920480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138442.27 1783920540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138490.65 1783920600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138538.08 1783920660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138585.57 1783920720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138633.56 1783920780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138681.19 1783920840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138728.53 1783920900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138775.82 1783920960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138822.88 1783921020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138870.43 1783921080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138917.68 1783921140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 138965.07 1783921200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139012.55 1783921260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139059.17 1783921320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139104.07 1783921380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139150.89 1783921440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139198.24 1783921500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139245.62 1783921560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139292.98 1783921620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139339.49 1783921680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139386.43 1783921740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139433.53 1783921800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139481.1 1783921860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139528.51 1783921920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139575.81 1783921980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139620.32 1783922040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139665.93 1783922100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139711.34 1783922160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139756.56 1783922220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139801.91 1783922280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139846.91 1783922340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139890.5 1783922400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139935.55 1783922460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 139980.82 1783922520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140027.68 1783922580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140075.11 1783922640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140122.62 1783922700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140169.51 1783922760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140217.02 1783922820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140263.75 1783922880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140310.1 1783922940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140356.08 1783923000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140401.84 1783923060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140447.96 1783923120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140493.94 1783923180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140540.62 1783923240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140587.29 1783923300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140634.04 1783923360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140680.22 1783923420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140725.8 1783923480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140771.78 1783923540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140817.72 1783923600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140862.62 1783923660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140908.31 1783923720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 140954.76 1783923780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141000.77 1783923840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141045.78 1783923900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141092.16 1783923960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141139.29 1783924020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141188.24 1783924080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141237.95 1783924140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141287.88 1783924200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141336.27 1783924260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141386.07 1783924320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141435.14 1783924380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141484.96 1783924440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141534.73 1783924500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141583.63 1783924560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141634.15 1783924620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141683.86 1783924680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141733.66 1783924740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141783.43 1783924800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141832.86 1783924860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141882.05 1783924920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141931.06 1783924980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 141980.72 1783925040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142030.36 1783925100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142080.07 1783925160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142129.94 1783925220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142179.79 1783925280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142228.92 1783925340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142277.22 1783925400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142326.77 1783925460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142376.42 1783925520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142426.08 1783925580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142476.04 1783925640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142525.29 1783925700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142575.06 1783925760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142624.76 1783925820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142669.12 1783925880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142718.92 1783925940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142768.62 1783926000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142817.49 1783926060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142866.73 1783926120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142916.25 1783926180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 142965.8 1783926240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143015.59 1783926300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143064.96 1783926360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143115.1 1783926420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143165.26 1783926480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143215.67 1783926540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143265.69 1783926600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143315.38 1783926660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143364.08 1783926720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143413.71 1783926780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143463.61 1783926840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143513.2 1783926900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143562.85 1783926960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143611.69 1783927020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143661.48 1783927080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143710.63 1783927140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143759.99 1783927200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143809.55 1783927260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143859.52 1783927320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143908.32 1783927380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 143958.23 1783927440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144008.05 1783927500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144058.08 1783927560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144107.61 1783927620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144156.7 1783927680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144206.73 1783927740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144256.6 1783927800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144306.21 1783927860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144356.1 1783927920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144405.48 1783927980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144454.81 1783928040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144504.47 1783928100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144554.3 1783928160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144603.91 1783928220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144654.3 1783928280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144705.01 1783928340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144754.95 1783928400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144805.04 1783928460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144855.3 1783928520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144904.98 1783928580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 144953.71 1783928640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145001.82 1783928700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145050.61 1783928760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145100.28 1783928820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145149.79 1783928880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145199.26 1783928940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145249.29 1783929000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145299.13 1783929060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145348.42 1783929120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145397.81 1783929180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145445.61 1783929240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145494.98 1783929300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145544.69 1783929360
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145594.65 1783929420
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145644.26 1783929480
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145694.17 1783929540
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145743.72 1783929600
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145789.94 1783929660
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145837.2 1783929720
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145882.98 1783929780
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145928.16 1783929840
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 145975.99 1783929900
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146021.54 1783929960
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146067.4 1783930020
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146113.21 1783930080
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146156.21 1783930140
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146200.57 1783930200
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146244.15 1783930260
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146288.23 1783930320
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146332.05 1783930380
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146376.68 1783930440
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146420.92 1783930500
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146463.77 1783930560
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146508.44 1783930620
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146552.95 1783930680
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146597.91 1783930740
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146642.08 1783930800
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146686.42 1783930860
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146731.59 1783930920
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146775.46 1783930980
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146820.58 1783931040
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146865.44 1783931100
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146911.02 1783931160
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 146955.57 1783931220
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147000.25 1783931280
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147044.08 1783931340
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147087.27 1783931400
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147131.85 1783931460
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147174.73 1783931520
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147218.02 1783931580
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147262.71 1783931640
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147307.41 1783931700
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147352.64 1783931760
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147395.06 1783931820
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147438.55 1783931880
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147482.12 1783931940
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147525.82 1783932000
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147570.21 1783932060
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147615.85 1783932120
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147659.89 1783932180
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147705.47 1783932240
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147748.55 1783932300
node_cpu_seconds_total{cpu="11",instance="home-server-1",mode="idle"} 147792.9 1783932360
